avozadou,avozado,1906
avransel,avrasell,1954
avrhad,avrec'had,1831
avrhad,avrec'had,1843
avrhad,avrec'had,1844
avrahad,avrec'had,1855
avrehadeu,avrec'hado,1849
avrahadeu,avrec'hado,1897
avremenik,avremanik,1908
avremenik,avremanik,1913
avryadcar,avriadkaer,1839
avriadkaer,avriadkaer,1866
avriadkorf,avriadkorf,1870
avriadou,avriado,1869
avoalc'hkaloun,awalc'hkalon,1889
awalc'hkalon,awalc'hkalon,1944
awalc'hegalon,awalc'hkalon,1867
Agoall,awall,1580
aoal,awall,1790
awe,awe,1879
'wechadiaou,awechadigo,1974
avelkaer,awelkaer,1886
awell,awell,1907
vezimniavell,awell,1868
awelforz,awellforzh,1931
awellforzh,awellforzh,1954
awev,awev,1982
awech,awezh,1902
awezannamzer,awezh,1869
haral,awezharall,1792
awecho,awezhio,1499
guezyou,awezhio,1621
agueziou,awezhio,1633
avirdoare,awirdoare,1867
avirdoare,awirdoare,1868
awirvat,awirvat,1942
ac'hrac'hel,awrac'hell,1862
ayoanq,ayaouank,1821
ayouancq,ayaouank,1841
aiouank,ayaouank,1849
ayouancq,ayaouank,1857
Ayouancflam,ayaouankflamm,1831
ayoulDoue,ayoulDoue,1925
azanvez,azanvez,1869
azanvez,azanvez,1889
azeuh,azevezh,1897
azeeh,azevezh,1904
azeeh,azevezh,1913
Azeeh,azevezh,1939
azezir,azezir,1790
Aziabarh,aziabarzh,1792
aziabarh,aziabarzh,1821
aziabarh,aziabarzh,1829
aziabarh,aziabarzh,1838
aziabarz,aziabarzh,1861
aziabarz,aziabarzh,1907
adiaparz,aziabarzh,1913
azianbarh,aziabarzh,1924
aziabarz,aziabarzh,1821
aziabarh,aziabarzh,1924
aziabarh,aziabarzh,1861
aziabarz,aziabarzh,1862
aziabarhd,aziabarzh,1861
aziabarzennho,aziabarzh,1915
aziabars,aziabarzh,1914
aziabellguelet,aziabellgweled,1806
aziadost,aziadost,1861
aziadost,aziadost,1939
aziadr,aziadro,1839
aziaoul,aziaoul,1869
Aziarben,azirbenn,1844
aziarben,azirbenn,1904
aziarben,azirbenn,1861
Aziarben,azirbenn,1896
ziarbend',azirbenn,1925
aziarbremen,azirbrema,1913
zerhias,aziriaz,1818
aziarskan,azirskav,1849
aziarscan,azirskav,1854
aziarskan,azirskav,1905
aziarvz,azirvaez,1924
aziarvras,azirvras,1856
aziarbremen,azirvrema,1913
azibouez,azibouez,1905
azibouez,azibouez,1926
azibouez,azibouez,1929
azibouez,azibouez,1931
azibouez,azibouez,1935
azibrad,azibrad,1869
azibrad,azibrad,1874
zja,azija,1792
Adilerc'h,azilerc'h,1659
azilec'h,azilerc'h,1727
azilerc'h,azilerc'h,1847
azilerc'h,azilerc'h,1869
azilerc'h,azilerc'h,1893
azilerc'h,azilerc'h,1911
ezilarc'h,azilerc'h,1710
azilerc'hdezho,azilerc'h,1732
azianeor,azindanevor,1906
azindanenvor,azindanevor,1915
azindanenvor,azindanevor,1932
azindanheol,azindanevor,1959
azindanguz,azindanguzh,1877
azindanguz,azindanguzh,1878
azindanguz,azindanguzh,1915
azindanannoz,azindannozazindanannoz,1910
Azindannoz,azindannozazindanannoz,1915
azindanannoz,azindannozazindanannoz,1976
azindantenn,azindantenn,1877
azindanzivin,azindanzivin,1877
azindanzivin,azindanzivin,1878
azindanzivin,azindanzivin,1908
azindanzivin,azindanzivin,1915
aziribin,aziribin,1939
aziribin,aziribin,1942
aziribignouto,aziribin,1911
aziribis,aziribis,1867
aziskan,aziskan,1931
azivod,azivot,1954
azivarbouez,aziwarbouez,1846
aziwardro,aziwardro,1847
azivardro,aziwardro,1889
aziwardro,aziwardro,1910
azivardro,aziwardro,1911
aziwardro,aziwardro,1928
aziwardro,aziwardro,1941
aziwardro,aziwardro,1916
aziwargichen,aziwargichen,1924
azerhlu,aziwarlaez,1841
aziwarlerc'h,aziwarlerc'h,1924
